ts	pid	kind	api	rows	seconds
1789544861	1867	counted	train	100000	2.87
1789544864	1867	counted	train	100000	2.92
1789544884	1902	uncounted	train	100000	3.81
1789544889	1902	uncounted	train	100000	4.35
1789544896	1902	uncounted	train	100000	5.25
1789544906	1923	uncounted	train	100000	4.08
1789544913	1923	uncounted	train	100000	5.33
1789544921	1944	uncounted	train	100000	3.11
1789544927	1944	uncounted	train	100000	4.48
1789544933	1944	uncounted	train	100000	5.04
1789544939	1944	uncounted	train	100000	4.24
1789544942	1944	uncounted	train	100000	2.79
1789544952	1965	uncounted	train	100000	4.61
1789544957	1965	uncounted	train	100000	4.12
1789544962	1965	uncounted	train	100000	3.78
1789544967	1965	uncounted	train	100000	4.18
1789544972	1965	uncounted	train	100000	3.39
1789544982	2106	counted	train	100000	3.60
1789544987	2106	counted	train	100000	4.17
1789544991	2106	counted	train	100000	4.61
1789544996	2106	counted	train	100000	4.55
1789545000	2106	counted	train	100000	4.48
1789545003	2106	counted	train	100000	3.09
1789545007	2106	counted	train	100000	3.26
1789545010	2106	counted	train	100000	3.01
1789545013	2106	counted	train	100000	3.14
1789545016	2106	counted	train	100000	3.14
1789545037	2141	uncounted	train	100000	4.75
1789545048	2162	uncounted	train	100000	4.21
1789545053	2162	uncounted	train	100000	4.45
1789545059	2162	uncounted	train	100000	4.50
1789545065	2162	uncounted	train	100000	4.51
1789545075	2183	uncounted	train	100000	4.07
1789545080	2183	uncounted	train	100000	4.11
1789545085	2183	uncounted	train	100000	4.20
1789545091	2183	uncounted	train	100000	4.18
1789545095	2183	uncounted	train	100000	3.32
1789545099	2183	uncounted	train	100000	3.39
1789545104	2183	uncounted	train	100000	4.16
1789545110	2183	uncounted	train	100000	4.28
1789545120	2205	uncounted	train	100000	4.24
1789545124	2205	uncounted	train	80000	3.45
1789545128	2205	uncounted	train	80000	3.32
1789545132	2205	uncounted	train	80000	3.38
1789545135	2205	uncounted	train	80000	3.29
1789545139	2205	uncounted	train	80000	3.43
1789545142	2205	uncounted	train	100000	2.90
1789545145	2205	uncounted	train	100000	2.86
1789545158	2280	counted	train	100000	4.06
1789545162	2280	counted	train	100000	4.11
1789545166	2280	counted	train	100000	4.06
1789545170	2280	counted	train	100000	4.22
1789545174	2280	counted	train	100000	4.22
1789545177	2280	counted	train	100000	3.00
1789545180	2280	counted	train	100000	2.74
1789545183	2280	counted	train	100000	2.94
1789545186	2280	counted	train	100000	2.99
1789545189	2280	counted	train	100000	3.07
1789545206	2315	uncounted	train	100000	2.95
1789545211	2315	uncounted	train	100000	3.96
1789545215	2315	uncounted	train	100000	3.03
1789545223	2336	uncounted	train	100000	2.89
1789545227	2336	uncounted	train	100000	3.02
1789545230	2336	uncounted	train	100000	3.04
1789545234	2336	uncounted	train	100000	3.27
1789545239	2336	uncounted	train	100000	3.64
1789545244	2336	uncounted	train	100000	4.00
1789545246	2336	uncounted	train	100000	2.03
1789545256	2358	uncounted	train	100000	4.38
1789545260	2358	uncounted	train	100000	2.98
1789545264	2358	uncounted	train	80000	2.45
1789545266	2358	uncounted	train	80000	2.45
1789545269	2358	uncounted	train	80000	2.44
1789545271	2358	uncounted	train	80000	2.38
1789545274	2358	uncounted	train	80000	2.35
1789545277	2358	uncounted	train	100000	3.03
1789545280	2358	uncounted	train	80000	2.36
1789545283	2358	uncounted	train	80000	2.37
1789545285	2358	uncounted	train	80000	2.45
1789545288	2358	uncounted	train	80000	2.40
1789545290	2358	uncounted	train	80000	2.40
1789545298	2380	uncounted	train	100000	2.75
1789545302	2380	uncounted	train	100000	2.80
1789545305	2380	uncounted	train	100000	2.79
1789545309	2380	uncounted	train	100000	2.86
1789545312	2380	uncounted	train	100000	2.62
1789545320	2401	uncounted	train	100000	2.26
1789545323	2401	uncounted	train	100000	2.77
1789545327	2401	uncounted	train	100000	3.06
1789545331	2401	uncounted	train	100000	3.17
1789545334	2401	uncounted	train	100000	3.14
1789545338	2401	uncounted	train	100000	3.11
1789545342	2401	uncounted	train	100000	3.02
1789545345	2401	uncounted	train	100000	2.93
1789545349	2401	uncounted	train	100000	2.91
1789545353	2401	uncounted	train	100000	3.14
1789545363	2423	uncounted	train	100000	4.37
1789545368	2423	uncounted	train	100000	4.03
1789545373	2423	uncounted	train	100000	4.34
1789545378	2423	uncounted	train	100000	4.18
1789545384	2423	uncounted	train	100000	4.32
1789545388	2423	uncounted	train	100000	3.20
1789545391	2423	uncounted	train	100000	3.01
1789545395	2423	uncounted	train	100000	3.05
1789545399	2423	uncounted	train	100000	3.01
1789545402	2423	uncounted	train	100000	3.15
1789545406	2423	uncounted	train	100000	3.07
1789545410	2423	uncounted	train	100000	3.00
1789545414	2423	uncounted	train	100000	3.10
1789545417	2423	uncounted	train	100000	2.99
1789545421	2423	uncounted	train	100000	3.04
1789545424	2423	uncounted	train	100000	2.01
1789545426	2423	uncounted	train	100000	1.98
1789545428	2423	uncounted	train	100000	2.02
1789545431	2423	uncounted	train	100000	1.99
1789545433	2423	uncounted	train	100000	1.96
1789545441	2445	uncounted	train	100000	3.01
1789545445	2445	uncounted	train	100000	2.97
1789545448	2445	uncounted	train	100000	2.91
1789545452	2445	uncounted	train	100000	2.98
1789545456	2445	uncounted	train	100000	2.99
1789545460	2445	uncounted	train	100000	3.88
1789545465	2445	uncounted	train	100000	4.09
1789545470	2445	uncounted	train	100000	4.01
1789545475	2445	uncounted	train	100000	4.01
1789545480	2445	uncounted	train	100000	4.12
1789545485	2445	uncounted	train	100000	4.72
1789545491	2445	uncounted	train	100000	4.58
1789545496	2445	uncounted	train	100000	4.61
1789545502	2445	uncounted	train	100000	4.51
1789545507	2445	uncounted	train	100000	4.72
1789545519	2520	counted	train	100000	2.99
1789545522	2520	counted	train	100000	2.78
1789545525	2520	counted	train	100000	2.96
1789545528	2520	counted	train	100000	3.00
1789545531	2520	counted	train	100000	3.02
1789545535	2520	counted	train	100000	4.14
1789545539	2520	counted	train	100000	4.06
1789545543	2520	counted	train	100000	3.97
1789545547	2520	counted	train	100000	4.05
1789545551	2520	counted	train	100000	4.04
1789545556	2520	counted	train	100000	4.59
1789545561	2520	counted	train	100000	4.55
1789545565	2520	counted	train	100000	4.54
1789545570	2520	counted	train	100000	4.48
1789545574	2520	counted	train	100000	4.45
1789545595	2555	uncounted	train	100000	3.15
1789545599	2555	uncounted	train	100000	3.07
1789545603	2555	uncounted	train	100000	3.07
1789545613	2576	uncounted	train	100000	4.93
1789545618	2576	uncounted	train	100000	4.36
1789545623	2576	uncounted	train	100000	4.47
1789545628	2576	uncounted	train	100000	4.11
1789545634	2576	uncounted	train	100000	5.25
1789545646	2602	uncounted	train	100000	3.03
1789545650	2602	uncounted	train	100000	3.11
1789545654	2602	uncounted	train	100000	3.00
1789545657	2602	uncounted	train	100000	3.03
1789545661	2602	uncounted	train	100000	3.07
1789545666	2602	uncounted	train	100000	4.07
1789545671	2602	uncounted	train	100000	4.13
1789545675	2602	uncounted	train	100000	4.04
1789545680	2602	uncounted	train	100000	4.04
1789545685	2602	uncounted	train	100000	4.03
1789545691	2602	uncounted	train	100000	4.56
1789545696	2602	uncounted	train	100000	4.54
1789545701	2602	uncounted	train	100000	4.49
1789545707	2602	uncounted	train	100000	4.55
1789545712	2602	uncounted	train	100000	4.54
1789545717	2602	uncounted	train	100000	3.24
1789545720	2602	uncounted	train	100000	3.14
1789545724	2602	uncounted	train	100000	3.12
1789545728	2602	uncounted	train	100000	3.15
1789545732	2602	uncounted	train	100000	3.23
1789545737	2602	uncounted	train	100000	4.32
1789545742	2602	uncounted	train	100000	4.16
1789545747	2602	uncounted	train	100000	4.33
1789545752	2602	uncounted	train	100000	4.24
1789545757	2602	uncounted	train	100000	4.31
1789545812	2645	uncounted	train	100000	2.83
1789545815	2645	uncounted	train	100000	2.86
1789545819	2645	uncounted	train	100000	2.89
1789545823	2645	uncounted	train	100000	3.22
1789545827	2645	uncounted	train	100000	3.36
1789545831	2645	uncounted	train	100000	3.29
1789545847	2829	counted	train	100000	2.93
1789545850	2829	counted	train	100000	2.85
1789545853	2829	counted	train	100000	2.80
1789545856	2829	counted	train	100000	2.86
1789545860	2829	counted	train	100000	3.90
1789545864	2829	counted	train	100000	4.06
1789545868	2829	counted	train	100000	4.11
1789545873	2829	counted	train	100000	4.31
1789545878	2829	counted	train	100000	4.99
1789545882	2829	counted	train	100000	4.89
1789545887	2829	counted	train	100000	4.78
1789545892	2829	counted	train	100000	4.80
1789545895	2829	counted	train	100000	3.18
1789545899	2829	counted	train	100000	3.37
1789545902	2829	counted	train	100000	3.29
1789545905	2829	counted	train	100000	3.22
1789545910	2829	counted	train	100000	4.35
1789545914	2829	counted	train	100000	4.45
1789545919	2829	counted	train	100000	4.26
1789545923	2829	counted	train	100000	4.24
1789545945	2864	uncounted	train	100000	2.76
1789545950	2864	uncounted	train	100000	3.64
1789545954	2864	uncounted	train	100000	3.32
1789545962	2885	uncounted	train	100000	3.06
1789545966	2885	uncounted	train	100000	2.93
1789545970	2885	uncounted	train	100000	3.33
1789545973	2885	uncounted	train	100000	2.11
1789545977	2885	uncounted	train	100000	3.23
1789545979	2885	uncounted	train	100000	1.88
1789545984	2885	uncounted	train	100000	4.16
1789545992	2907	uncounted	train	100000	2.32
1789545995	2907	uncounted	train	100000	2.06
1789545998	2907	uncounted	train	100000	2.62
1789546001	2907	uncounted	train	100000	2.56
1789546008	2928	uncounted	train	100000	2.72
1789546012	2928	uncounted	train	100000	2.83
1789546015	2928	uncounted	train	100000	2.88
1789546028	3054	counted	train	100000	2.27
1789546030	3054	counted	train	100000	2.37
1789546033	3054	counted	train	100000	2.43
1789546035	3054	counted	train	100000	2.35
1789546038	3054	counted	train	100000	3.19
1789546042	3054	counted	train	100000	3.19
1789546045	3054	counted	train	100000	3.21
1789546048	3054	counted	train	100000	3.23
1789546052	3054	counted	train	100000	3.54
1789546055	3054	counted	train	100000	3.70
1789546059	3054	counted	train	100000	3.66
1789546063	3054	counted	train	100000	3.70
1789546065	3054	counted	train	100000	2.47
1789546068	3054	counted	train	100000	2.55
1789546070	3054	counted	train	100000	2.49
1789546073	3054	counted	train	100000	2.55
1789546077	3054	counted	train	100000	3.83
1789546080	3054	counted	train	100000	3.45
1789546084	3054	counted	train	100000	3.30
1789546087	3054	counted	train	100000	3.33
1789546107	3089	uncounted	train	100000	3.12
1789546113	3089	uncounted	train	100000	5.33
1789546117	3089	uncounted	train	100000	3.05
1789546125	3110	uncounted	train	100000	3.00
1789546129	3110	uncounted	train	100000	3.17
1789546132	3110	uncounted	train	100000	2.58
1789546136	3110	uncounted	train	100000	3.09
1789546149	3131	uncounted	train	100000	8.11
1789546156	3131	uncounted	train	100000	4.61
1789546162	3131	uncounted	train	100000	5.27
1789546171	3152	uncounted	train	100000	2.88
1789546175	3152	uncounted	train	100000	3.02
1789546179	3152	uncounted	train	100000	3.00
1789546182	3152	uncounted	train	100000	2.99
1789546186	3152	uncounted	train	100000	2.99
1789546190	3152	uncounted	train	100000	3.06
1789546193	3152	uncounted	train	100000	3.06
1789546197	3152	uncounted	train	100000	2.94
1789546206	3152	uncounted	train	100000	8.06
1789546215	3152	uncounted	train	100000	7.93
1789546225	3152	uncounted	train	100000	8.04
1789546235	3152	uncounted	train	100000	8.18
