box,harness,model,seed,counted,source,status,holdout_auc,holdout_ap,baseline_auc,best_eval_auc,eval_minus_holdout,refit_suspect,violations,violations_hard,violations_review,frame_stats,frame_stats_kinds,frame_stats_lines,best_commit_holdout_auc,delivered_minus_best_commit,n_experiments,n_ok,n_timeout,n_crash,timed_out,stalled,disk_blowup,cpu_killed,cpu_refusals,cpu_over_budget,fits_total,fits_uncounted,cpu_seconds_counted,cpu_seconds_uncounted,cpu_seconds_container,exit_code,endpoint_at_end,final_md_written,provider_error,provider_error_recorded,holdout_error,wall_minutes,tokens_in,tokens_out,started,ended,cpuset,scored_on
var8,hermes,glm-5.3,45,False,set_aside,provider_error,0.755046067104,0.7460162291762055,0.714770751736,0.7548,-0.0002,False,,,,False,,,,,18,13,2,3,False,False,False,False,0,False,263,218,2801.5,14827.1,0.0,0,HTTP 429: Organization has reached its maximum number of concurrent requests.,True,endpoint refusing requests at cell end: HTTP 429: Organization has reached its m,endpoint refusing requests at cell end: HTTP 429: Organization has reached its m,,130.1,8254209,52842,2026-09-17T01:58:22+00:00,2026-09-17T04:08:27+00:00,4-7,Linux-x86_64-docker
var8,hermes,glm-5.3,46,True,runs,scored,0.748760061556,0.7380309802194162,0.714770751736,0.7474,-0.0014,False,,,,False,,,0.748760061556,0.0,40,35,4,1,False,False,False,False,0,False,61,0,8549.9,1.8,9618.1,0,ok,True,,,,53.8,3564668,68836,2026-09-17T12:40:33+00:00,2026-09-17T13:34:19+00:00,4-7,Linux-x86_64-docker
var8,hermes,glm-5.3,46,False,set_aside,provider_error,0.730719552594,0.7244156024356374,0.714770751736,0.7313,0.0006,False,,,,False,,,,,15,14,0,1,False,False,False,False,0,False,26,0,2108.6,5.1,2186.2,1,ok,False, use pattern matching only api call failed after 3 retries: http 429: organizati, use pattern matching only api call failed after 3 retries: http 429: organizati,,55.2,938861,19898,2026-09-17T03:16:57+00:00,2026-09-17T04:12:09+00:00,12-15,Linux-x86_64-docker
var8,hermes,glm-5.3,47,True,runs,scored,0.8087473645619999,0.7990463976035345,0.714770751736,0.8461,0.0374,True,suspicious-train-py:holdout,,suspicious-train-py:holdout,True,groupby;rank;transform,"97: mn = df.groupby([""Origin"", ""Dest""])[""DepTime""].transform(""min"") | 98: mx = df.groupby([""Origin"", ""Dest""])[""DepTime""].transform(""max"") | 60: X[""rank_cr""] = df.groupby([CARRIER, ""Origin"", ""Dest""])[""DepTime""].rank(pct=True).to_numpy()",0.8087473645619999,0.0,26,21,2,3,False,False,False,False,0,False,365,37,15545.5,2451.5,18608.0,0,ok,True,,,,107.9,6939593,102865,2026-09-17T13:40:24+00:00,2026-09-17T15:28:19+00:00,4-7,Linux-x86_64-docker
var8,hermes,glm-5.3,47,False,set_aside,provider_error,0.7413622631579999,0.7306261066462243,0.714770751736,0.7405,-0.0009,False,,,,False,,,,,22,18,1,3,False,False,False,False,0,False,61,0,2367.7,3.2,2488.4,1,ok,False, use pattern matching only api call failed after 3 retries: http 429: organizati, use pattern matching only api call failed after 3 retries: http 429: organizati,,89.3,2371536,13873,2026-09-17T04:33:45+00:00,2026-09-17T06:03:01+00:00,0-3,Linux-x86_64-docker
var8,hermes,glm-5.3,48,True,runs,scored,0.74546853892,0.7354933707401667,0.714770751736,0.744,-0.0015,False,,,,False,,,0.74546853892,0.0,15,13,1,1,False,False,False,False,0,False,613,527,3624.8,13998.5,18261.2,0,ok,True,,,,140.4,5556836,63394,2026-09-17T06:51:07+00:00,2026-09-17T09:11:32+00:00,4-7,Linux-x86_64-docker
var8,hermes,glm-5.3,49,True,runs,scored,0.752742447006,0.7451104450078403,0.714770751736,0.7532,0.0005,False,,,,False,,,0.752742447006,0.0,15,14,0,1,False,False,False,False,0,False,828,743,1928.8,14972.7,17572.1,0,ok,True,,,,103.5,11986966,107224,2026-09-17T08:04:17+00:00,2026-09-17T09:47:48+00:00,0-3,Linux-x86_64-docker
var8,hermes,glm-5.3,50,True,runs,scored,0.7359178403559999,0.7266419157250048,0.714770751736,0.7358,-0.0001,False,,,,False,,,0.7359178403559999,0.0,40,40,0,0,False,False,False,False,0,False,98,0,3138.9,2.6,3500.4,0,ok,True,,,,25.4,8374711,42338,2026-09-17T09:18:02+00:00,2026-09-17T09:43:26+00:00,4-7,Linux-x86_64-docker
var8,hermes,glm-5.3,51,True,runs,scored,0.757444538376,0.7445896881494826,0.714770751736,0.7574,-0.0,False,,,,False,,,0.757444538376,0.0,13,12,0,1,False,False,False,False,0,False,192,157,3008.9,13694.7,17812.4,0,ok,True,,,,105.2,4630026,69540,2026-09-17T10:02:40+00:00,2026-09-17T11:47:51+00:00,12-15,Linux-x86_64-docker
var8,hermes,glm-5.3,52,True,runs,scored,0.74573906199,0.7367239668714911,0.714770751736,0.744,-0.0017,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.74573906199,0.0,40,37,2,1,False,False,False,False,0,False,338,0,10702.0,6.1,11314.1,0,ok,True,,,,60.1,6705837,43348,2026-09-17T11:30:34+00:00,2026-09-17T12:30:42+00:00,4-7,Linux-x86_64-docker
var5,opencode,glm-5.3,1,True,runs,scored,0.7489460531359999,0.7392975938905793,0.714770751736,0.7485,-0.0004,False,,,,False,,,0.7489460531359999,0.0,18,16,1,1,False,False,False,False,0,False,513,437,3565.2,13732.4,18053.9,0,ok,True,,,,99.1,6154175,52141,2026-09-16T18:23:11+00:00,2026-09-16T20:02:14+00:00,4-7,Linux-x86_64-docker
var5,opencode,glm-5.3,2,True,runs,scored,0.736685753648,0.7237991778697667,0.714770751736,0.7353,-0.0014,False,,,,False,,,0.736685753648,0.0,40,33,7,0,False,False,False,False,0,False,340,0,10940.6,7.3,11802.7,0,ok,True,,,,71.5,8914720,32795,2026-09-16T19:17:59+00:00,2026-09-16T20:29:28+00:00,12-15,Linux-x86_64-docker
var5,opencode,glm-5.3,3,True,runs,scored,0.758153259938,0.7497661179714915,0.714770751736,0.7576,-0.0006,False,,,,False,,,0.758153259938,0.0,19,19,0,0,False,False,False,False,0,False,1150,961,2812.2,14171.3,18154.0,0,ok,True,,,,162.2,10205216,89024,2026-09-16T20:23:53+00:00,2026-09-16T23:06:03+00:00,8-11,Linux-x86_64-docker
var5,opencode,glm-5.3,4,True,runs,scored,0.751806282696,0.7424016118747117,0.714770751736,0.7514,-0.0004,False,,,,False,,,0.751806282696,0.0,40,39,0,1,False,False,False,False,0,False,731,0,5634.2,0.7,6311.6,0,ok,True,,,,64.6,3983798,14609,2026-09-16T22:09:30+00:00,2026-09-16T23:14:08+00:00,12-15,Linux-x86_64-docker
var5,opencode,glm-5.3,5,True,runs,scored,0.7646404202279999,0.754291290724465,0.714770751736,0.7646,-0.0,False,,,,False,,,0.7646404202279999,0.0,14,14,0,0,False,False,False,False,0,False,417,339,3425.6,14011.0,18649.7,0,ok,True,,,,193.3,7229219,73605,2026-09-16T23:17:43+00:00,2026-09-17T02:31:02+00:00,12-15,Linux-x86_64-docker
var5,opencode,glm-5.3,6,True,runs,scored,0.75069864895,0.7422039636666407,0.714770751736,0.75,-0.0007,False,,,,False,,,0.75069864895,0.0,40,32,4,4,False,False,False,False,0,False,207,0,8067.6,0.1,9114.1,0,ok,True,,,,156.0,10148670,44805,2026-09-17T00:15:39+00:00,2026-09-17T02:51:39+00:00,4-7,Linux-x86_64-docker
var5,opencode,glm-5.3,7,True,runs,scored,0.7321349836339999,0.7249252021051685,0.714770751736,0.7312,-0.0009,False,,,,False,,,0.7321349836339999,0.0,40,40,0,0,False,False,False,False,0,False,213,0,2404.4,0.7,2714.6,0,ok,True,,,,22.2,3199988,14696,2026-09-17T02:33:02+00:00,2026-09-17T02:55:12+00:00,0-3,Linux-x86_64-docker
var5,opencode,glm-5.3,8,True,runs,scored,0.7563040518399999,0.7469070787251817,0.714770751736,0.7569,0.0006,False,,,,False,,,0.7563040518399999,0.0,11,11,0,0,False,False,False,False,0,False,531,460,2838.1,14489.4,18904.9,0,ok,True,,,,190.6,4977573,35028,2026-09-17T02:56:51+00:00,2026-09-17T06:07:27+00:00,4-7,Linux-x86_64-docker
var5,opencode,glm-5.3,9,True,runs,scored,0.729414917108,0.7207691236393359,0.714770751736,0.7289,-0.0005,False,,,,False,,,0.729414917108,0.0,40,35,0,5,False,False,False,False,0,False,567,0,2193.2,0.7,2801.8,0,ok,True,,,,84.6,4990334,17069,2026-09-17T05:09:14+00:00,2026-09-17T06:33:48+00:00,0-3,Linux-x86_64-docker
var5,opencode,glm-5.3,10,True,runs,scored,0.7427618397339999,0.7298049109936288,0.714770751736,0.7424,-0.0004,False,,,,False,,,0.7427618397339999,0.0,40,40,0,0,False,False,False,False,0,False,57,0,2373.5,2.3,2856.8,0,ok,True,,,,71.0,5350658,15927,2026-09-17T06:35:43+00:00,2026-09-17T07:46:40+00:00,0-3,Linux-x86_64-docker
var5,opencode,glm-5.3,11,True,runs,scored,0.742533957884,0.7329348438482088,0.714770751736,0.7415,-0.001,False,,,,False,,,0.742533957884,0.0,37,29,6,2,False,False,False,False,0,False,138,0,10529.5,3.7,11562.1,0,ok,True,,,,86.8,8333949,38769,2026-09-17T07:47:57+00:00,2026-09-17T09:14:42+00:00,0-3,Linux-x86_64-docker
var5,opencode,glm-5.3,12,True,runs,scored,0.75752721126,0.748171130179128,0.714770751736,0.7565,-0.001,False,,,,False,,,0.757527211236,0.0,15,14,1,0,False,False,False,False,0,False,211,166,3680.3,12835.6,17549.6,0,ok,True,,,,85.9,5476013,56936,2026-09-17T09:18:02+00:00,2026-09-17T10:43:54+00:00,12-15,Linux-x86_64-docker
var5,opencode,glm-5.3,13,True,runs,scored,0.7381834071940001,0.7284693117919737,0.714770751736,0.7376,-0.0006,False,,,,False,,,0.7381834071940001,0.0,40,39,0,1,False,False,False,False,0,False,151,1,2126.9,16.8,2569.5,0,ok,True,,,,16.9,4369829,15982,2026-09-17T10:10:07+00:00,2026-09-17T10:27:02+00:00,4-7,Linux-x86_64-docker
var6,opencode,glm-5.3,14,True,runs,scored,0.7415943882620001,0.734259853452591,0.714770751736,0.7411,-0.0005,False,,,,False,,,0.7415943882620001,0.0,40,38,0,2,False,False,False,False,0,False,725,0,6635.3,0.1,7382.2,0,ok,True,,,,51.9,6038672,22220,2026-09-16T18:25:18+00:00,2026-09-16T19:17:15+00:00,4-7,Linux-x86_64-docker
var6,opencode,glm-5.3,15,True,runs,scored,0.7515297982739999,0.7396567027835699,0.714770751736,0.7511,-0.0004,False,,,,False,,,0.7515297982739999,0.0,40,34,2,4,False,False,False,False,0,False,261,63,10316.8,1196.4,12807.3,0,ok,True,,,,77.9,9266792,33098,2026-09-16T19:20:33+00:00,2026-09-16T20:38:29+00:00,4-7,Linux-x86_64-docker
var6,opencode,glm-5.3,16,True,runs,scored,0.744160720704,0.7312214069343752,0.714770751736,0.7441,-0.0001,False,suspicious-train-py:holdout,,suspicious-train-py:holdout,False,,,0.744160720704,0.0,10,10,0,0,False,False,False,False,0,False,323,312,375.2,11147.2,14872.1,0,ok,True,,,,107.1,3990098,45081,2026-09-16T19:50:18+00:00,2026-09-16T21:37:27+00:00,8-11,Linux-x86_64-docker
var6,opencode,glm-5.3,17,True,runs,scored,0.747103883578,0.7346763176650737,0.714770751736,0.7468,-0.0003,False,,,,False,,,0.747103883578,0.0,12,12,0,0,False,False,False,False,0,False,572,529,1180.1,16704.7,18735.4,0,ok,True,,,,126.8,4124019,49368,2026-09-16T21:30:45+00:00,2026-09-16T23:37:32+00:00,0-3,Linux-x86_64-docker
var6,opencode,glm-5.3,18,True,runs,scored,0.7630170065899999,0.7536696510111348,0.714770751736,0.7634,0.0004,False,,,,False,,,0.7631362071179999,-0.0001,13,13,0,0,False,False,False,False,0,False,172,142,2843.9,13546.5,17903.1,0,ok,True,,,,183.2,4622315,37867,2026-09-16T23:03:20+00:00,2026-09-17T02:06:34+00:00,4-7,Linux-x86_64-docker
var6,opencode,glm-5.3,19,True,runs,scored,0.744666522746,0.7327261344585188,0.714770751736,0.7438,-0.0009,False,,,,False,,,0.744666522746,0.0,37,31,2,4,False,False,False,False,0,False,264,163,8109.1,8945.5,18313.5,0,ok,True,,,,203.4,6542183,41845,2026-09-17T00:37:00+00:00,2026-09-17T04:00:22+00:00,0-3,Linux-x86_64-docker
var6,opencode,glm-5.3,20,True,runs,scored,0.7258800165279999,0.7154685902202194,0.714770751736,0.7253,-0.0006,False,,,,False,,,0.7258800165279999,0.0,40,37,1,2,False,False,False,False,0,False,289,0,7851.0,2.5,8570.6,0,ok,True,,,,50.7,4516060,18477,2026-09-17T02:10:17+00:00,2026-09-17T03:00:58+00:00,4-7,Linux-x86_64-docker
var6,opencode,glm-5.3,21,True,runs,scored,0.749518358304,0.7272062189922708,0.714770751736,0.7486,-0.0009,False,,,,False,,,0.749518358304,0.0,27,26,0,1,False,False,False,False,0,False,296,197,3122.7,5981.2,10103.1,0,ok,True,,,,217.3,9026383,44325,2026-09-17T03:45:29+00:00,2026-09-17T07:22:44+00:00,8-11,Linux-x86_64-docker
var6,opencode,glm-5.3,22,True,runs,scored,0.7341320553940001,0.7241318927848728,0.714770751736,0.733,-0.0011,False,,,,False,,,0.7341320553940001,0.0,40,36,2,2,False,False,False,False,0,False,197,1,9474.7,44.9,11037.1,0,ok,True,,,,125.6,7198070,30717,2026-09-17T05:23:06+00:00,2026-09-17T07:28:44+00:00,4-7,Linux-x86_64-docker
var6,opencode,glm-5.3,23,True,runs,scored,0.744343412542,0.7371691585542867,0.714770751736,0.744,-0.0003,False,,,,False,,,0.744343412542,0.0,18,18,0,0,False,False,False,False,0,False,3349,2882,4402.6,12406.3,18193.7,0,ok,True,,,,121.5,7703868,73147,2026-09-17T07:31:51+00:00,2026-09-17T09:33:19+00:00,4-7,Linux-x86_64-docker
var6,opencode,glm-5.3,24,True,runs,scored,0.74872205324,0.7405684507769066,0.714770751736,0.7477,-0.001,False,,,,False,,,0.74872205324,0.0,18,16,1,1,False,False,False,False,0,False,321,262,3700.2,13573.2,18040.9,0,ok,True,,,,85.3,5525392,32854,2026-09-17T09:31:33+00:00,2026-09-17T10:56:50+00:00,8-11,Linux-x86_64-docker
var6,opencode,glm-5.3,25,True,runs,scored,0.748389149882,0.7345994122818961,0.714770751736,0.7475,-0.0009,False,,,,False,,,0.748389149882,0.0,10,10,0,0,False,False,False,False,0,False,195,171,2047.5,15003.8,20253.9,0,ok,True,,,,96.5,4265712,28122,2026-09-17T10:23:54+00:00,2026-09-17T12:00:25+00:00,12-15,Linux-x86_64-docker
var6,opencode,glm-5.3,26,True,runs,scored,0.73702892714,0.7285404848781887,0.714770751736,0.7364,-0.0006,False,,,,False,,,0.73702892714,0.0,40,36,0,4,False,False,False,False,0,False,457,0,4726.7,12.1,5394.5,0,ok,True,,,,36.9,7783961,41146,2026-09-17T11:45:26+00:00,2026-09-17T12:22:20+00:00,0-3,Linux-x86_64-docker
var7,opencode,glm-5.3,27,True,runs,scored,0.760182748864,0.7465325954832125,0.714770751736,0.7596,-0.0006,False,,,,False,,,0.760182748864,0.0,26,25,0,1,False,False,False,False,0,False,1030,824,4206.0,13301.9,18410.2,0,ok,True,,,,107.9,4418266,72138,2026-09-16T18:28:18+00:00,2026-09-16T20:16:13+00:00,4-7,Linux-x86_64-docker
var7,opencode,glm-5.3,28,True,runs,scored,0.757209836398,0.7478172554865135,0.714770751736,0.7575,0.0003,False,,,,False,,,0.757209836398,0.0,14,14,0,0,False,False,False,False,0,False,372,338,2826.6,14629.3,18333.7,0,ok,True,,,,106.8,3799757,47036,2026-09-16T20:03:43+00:00,2026-09-16T21:50:32+00:00,12-15,Linux-x86_64-docker
var7,opencode,glm-5.3,29,True,runs,scored,0.7457156477419999,0.7324427722392491,0.714770751736,0.7446,-0.0011,False,,,,False,,,0.745717211134,-0.0,40,36,1,3,False,False,False,False,0,False,152,1,6331.2,5.4,7061.5,0,ok,True,,,,61.6,6873659,20055,2026-09-16T20:25:13+00:00,2026-09-16T21:26:47+00:00,8-11,Linux-x86_64-docker
var7,opencode,glm-5.3,30,True,runs,scored,0.7331988176839999,0.723672328467112,0.714770751736,0.7335,0.0003,False,,,,False,,,0.7331988176839999,0.0,40,33,1,6,False,False,False,False,0,False,194,1,7007.1,59.1,8063.3,0,ok,True,,,,96.0,9669510,28925,2026-09-16T21:54:53+00:00,2026-09-16T23:30:54+00:00,12-15,Linux-x86_64-docker
var7,opencode,glm-5.3,31,True,runs,scored,0.7564429110439999,0.7453223082706606,0.714770751736,0.7565,0.0001,False,,,,False,,,0.7564429110439999,0.0,12,12,0,0,False,False,False,False,0,False,143,118,2836.1,13576.2,17167.4,0,ok,True,,,,83.4,3487199,24388,2026-09-17T11:58:31+00:00,2026-09-17T13:21:52+00:00,0-3,Linux-x86_64-docker
var7,opencode,glm-5.3,31,False,set_aside,provider_error,0.714770751736,0.7041294810841159,0.714770751736,0.7141,-0.0007,False,,,,False,,,,,5,5,0,0,False,False,False,False,0,False,191,186,23.9,3718.1,4012.1,1,HTTP 429: Organization has reached its maximum number of concurrent requests.,False,"ion has reached its maximum number of concurrent requests."",""statuscode"":429,""is","ion has reached its maximum number of concurrent requests."",""statuscode"":429,""is",,79.6,1899350,21891,2026-09-16T23:32:24+00:00,2026-09-17T00:51:59+00:00,4-7,Linux-x86_64-docker
var7,opencode,glm-5.3,32,True,runs,scored,0.7587774378600001,0.7479025705757947,0.714770751736,0.7582,-0.0006,False,,,,False,,,0.7587774378600001,0.0,18,18,0,0,False,False,False,False,0,False,1210,1078,5119.2,12736.3,18874.3,0,ok,True,,,,188.1,5912085,33689,2026-09-17T00:27:33+00:00,2026-09-17T03:35:41+00:00,8-11,Linux-x86_64-docker
var7,opencode,glm-5.3,33,True,runs,scored,0.747537363044,0.7379487351569473,0.714770751736,0.7474,-0.0001,False,,,,False,,,0.747537363044,0.0,40,37,2,1,False,False,False,False,0,False,44,0,9034.3,2.7,9883.0,0,ok,True,,,,73.6,6006141,14864,2026-09-17T02:23:59+00:00,2026-09-17T03:37:33+00:00,0-3,Linux-x86_64-docker
var7,opencode,glm-5.3,34,True,runs,scored,0.744253398592,0.7354559001194604,0.714770751736,0.7444,0.0001,False,,,,False,,,0.744253398592,0.0,11,11,0,0,False,False,False,False,0,False,416,380,1556.5,14110.1,17184.0,0,ok,True,,,,222.3,5402944,64328,2026-09-17T03:42:44+00:00,2026-09-17T07:25:01+00:00,0-3,Linux-x86_64-docker
var7,opencode,glm-5.3,35,True,runs,scored,0.742330724354,0.7312577004247264,0.714770751736,0.7408,-0.0015,False,,,,False,,,0.742330724354,0.0,40,37,0,3,False,False,False,False,0,False,203,0,8256.4,3.9,9216.8,0,ok,True,,,,142.8,5503763,19377,2026-09-17T04:29:11+00:00,2026-09-17T06:51:56+00:00,12-15,Linux-x86_64-docker
var7,opencode,glm-5.3,36,True,runs,scored,0.727776344782,0.7181111693418423,0.714770751736,0.7263,-0.0015,False,,,,False,,,0.727776344782,0.0,40,38,0,2,False,False,False,False,0,False,432,1,3140.5,3.8,3684.2,0,ok,True,,,,52.2,5866365,25126,2026-09-17T07:28:57+00:00,2026-09-17T08:21:09+00:00,0-3,Linux-x86_64-docker
var7,opencode,glm-5.3,37,True,runs,scored,0.744380326754,0.735711505777312,0.714770751736,0.7432,-0.0012,False,,,,False,,,0.744380326754,0.0,40,35,1,4,False,False,False,False,0,False,268,57,9562.1,3182.5,13581.2,0,ok,True,,,,83.8,7781268,29745,2026-09-17T08:27:27+00:00,2026-09-17T09:51:14+00:00,4-7,Linux-x86_64-docker
var7,opencode,glm-5.3,38,True,runs,scored,0.7481555645260001,0.7365820398481873,0.714770751736,0.7484,0.0002,False,,,,False,,,0.7481555645260001,0.0,17,17,0,0,False,False,False,False,0,False,630,572,1308.4,14880.3,16850.0,0,ok,True,,,,84.2,7901160,49544,2026-09-17T09:34:54+00:00,2026-09-17T10:59:03+00:00,8-11,Linux-x86_64-docker
var7,opencode,glm-5.3,39,True,runs,scored,0.745541382706,0.7377766919838671,0.714770751736,0.7473,0.0018,False,,,,False,,,0.745541382706,0.0,38,33,3,2,False,False,False,False,0,True,213,128,12706.1,5312.3,18994.3,0,ok,True,,,,95.5,9860506,51598,2026-09-17T10:18:08+00:00,2026-09-17T11:53:40+00:00,0-3,Linux-x86_64-docker
var8,opencode,glm-5.3,40,True,runs,scored,0.740915709192,0.7318695860451421,0.714770751736,0.7405,-0.0004,False,,,,False,,,0.740915709192,0.0,33,29,2,2,False,False,False,False,0,False,1373,904,5195.6,12082.7,18099.3,0,ok,True,,,,100.7,6537658,33915,2026-09-16T18:20:29+00:00,2026-09-16T20:01:09+00:00,4-7,Linux-x86_64-docker
var8,opencode,glm-5.3,41,True,runs,scored,0.760126903822,0.7479695473137279,0.714770751736,0.7599,-0.0002,False,,,,False,,,0.760126903822,0.0,40,38,2,0,False,False,False,False,0,False,44,0,7082.7,3.6,7614.4,0,ok,True,,,,48.3,4176698,12362,2026-09-16T19:16:13+00:00,2026-09-16T20:04:31+00:00,0-3,Linux-x86_64-docker
var8,opencode,glm-5.3,42,True,runs,holdout_error,,,0.714770751736,0.7428,,False,,,,False,,,,,17,17,0,0,False,False,False,False,0,False,737,530,4763.8,12636.0,18227.5,0,ok,True,,,"ValueError: operands could not be broadcast together with shapes (100000,) (200000,) (1000",125.2,7231532,59132,2026-09-16T20:08:05+00:00,2026-09-16T22:13:20+00:00,4-7,Linux-x86_64-docker
var8,opencode,glm-5.3,43,True,runs,scored,0.74633795664,0.7372653318245551,0.714770751736,0.7482,0.0019,False,,,,False,,,0.74633795664,0.0,18,17,1,0,False,False,False,False,0,False,219,189,4013.2,13633.0,18430.0,0,ok,True,,,,129.3,4361175,55241,2026-09-16T20:56:10+00:00,2026-09-16T23:05:25+00:00,12-15,Linux-x86_64-docker
var8,opencode,glm-5.3,44,True,runs,scored,0.752255569568,0.7409338002129872,0.714770751736,0.7519,-0.0004,False,,,,False,,,0.752255569568,0.0,13,13,0,0,False,False,False,False,0,False,31076,26341,1429.7,15046.6,17244.1,0,ok,True,,,,183.2,6255162,69851,2026-09-16T23:04:21+00:00,2026-09-17T02:07:34+00:00,8-11,Linux-x86_64-docker
var8,opencode,glm-5.3,45,True,runs,scored,0.7362924258800001,0.7268089118631339,0.714770751736,0.7355,-0.0008,False,,,,False,,,0.7361396519119999,0.0002,40,37,0,3,False,False,False,False,0,False,460,121,2025.9,1571.6,4165.7,0,ok,True,,,,164.7,9489652,44401,2026-09-16T23:45:19+00:00,2026-09-17T02:30:00+00:00,0-3,Linux-x86_64-docker
var8,opencode,glm-5.3,46,True,runs,scored,0.72477598859,0.7145270602991395,0.714770751736,0.724,-0.0008,False,,,,False,,,0.72477598859,0.0,40,38,0,2,False,False,False,False,0,False,504,0,6189.9,4.9,6649.7,0,ok,True,,,,39.8,7918702,22083,2026-09-17T12:35:09+00:00,2026-09-17T13:14:54+00:00,12-15,Linux-x86_64-docker
var8,opencode,glm-5.3,46,False,set_aside,provider_error,0.749580533412,0.7419115306908681,0.714770751736,0.7487,-0.0009,False,,,,False,,,,,18,18,0,0,False,False,False,False,0,False,600,509,5045.1,10337.7,16219.1,0,HTTP 429: Organization has reached its maximum number of concurrent requests.,True,endpoint refusing requests at cell end: HTTP 429: Organization has reached its m,endpoint refusing requests at cell end: HTTP 429: Organization has reached its m,,112.6,3144966,23150,2026-09-17T02:30:59+00:00,2026-09-17T04:23:33+00:00,0-3,Linux-x86_64-docker
var8,opencode,glm-5.3,47,True,runs,scored,0.8388957659919999,0.8308675221794456,0.714770751736,0.8282,-0.0107,False,,,,True,groupby;transform,"105: X[""OrigSlotRate""] = ones.groupby([df[""Origin""], slot]).transform(""size"") * scale | 106: X[""DestSlotRate""] = ones.groupby([df[""Dest""], slot]).transform(""size"") * scale | 107: X[""RouteSlotRate""] = ones.groupby([df[""Origin""], df[""Dest""], slot]).transform(""size"") * scale",0.8388957659919999,0.0,40,32,4,4,False,False,False,False,0,False,560,0,10480.7,1.3,11291.3,0,ok,True,,,,202.1,10329742,57283,2026-09-17T04:17:36+00:00,2026-09-17T07:39:40+00:00,12-15,Linux-x86_64-docker
var8,opencode,glm-5.3,48,True,runs,scored,0.751156247308,0.7403101675558402,0.714770751736,0.7505,-0.0007,False,,,,False,,,0.751156247308,0.0,12,11,1,0,False,False,False,False,0,False,295,282,2491.0,13908.5,17124.9,0,ok,True,,,,113.0,3561287,25538,2026-09-17T06:08:28+00:00,2026-09-17T08:01:30+00:00,0-3,Linux-x86_64-docker
var8,opencode,glm-5.3,49,True,runs,scored,0.721361016182,0.710348453880123,0.714770751736,0.7202,-0.0012,False,,,,False,,,0.721361016182,0.0,40,40,0,0,False,False,False,False,0,False,2118,0,1671.2,2.3,2132.9,0,ok,True,,,,38.3,7227184,22638,2026-09-17T07:43:19+00:00,2026-09-17T08:21:39+00:00,12-15,Linux-x86_64-docker
var8,opencode,glm-5.3,50,True,runs,scored,0.754405278576,0.74466759778215,0.714770751736,0.7536,-0.0008,False,,,,False,,,0.754405278576,0.0,30,29,0,1,False,False,False,False,0,False,426,257,8306.3,9018.6,17997.4,0,ok,True,,,,95.2,4467571,33904,2026-09-17T08:46:37+00:00,2026-09-17T10:21:46+00:00,8-11,Linux-x86_64-docker
var8,opencode,glm-5.3,51,True,runs,scored,0.728141607172,0.7194430590227896,0.714770751736,0.7272,-0.0009,False,,,,False,,,0.728141607172,0.0,40,39,0,1,False,False,False,False,0,False,139,0,8077.0,1.8,8612.8,0,ok,True,,,,43.8,6923854,21270,2026-09-17T09:50:06+00:00,2026-09-17T10:33:52+00:00,0-3,Linux-x86_64-docker
var8,opencode,glm-5.3,52,True,runs,scored,0.758001905104,0.7492380040794477,0.714770751736,0.7583,0.0003,False,,,,False,,,0.7582869381440001,-0.0003,25,22,3,0,False,False,False,False,0,False,279,169,7693.1,10024.1,18493.5,0,ok,True,,,,94.6,8070439,41857,2026-09-17T10:35:43+00:00,2026-09-17T12:10:22+00:00,0-3,Linux-x86_64-docker
var5,pi,glm-5.3,1,True,runs,scored,0.7458055917440001,0.734920881253144,0.714770751736,0.7457,-0.0001,False,,,,False,,,0.7458055917440001,0.0,24,23,1,0,False,False,False,False,0,False,313,222,5045.7,11853.5,20543.3,0,ok,True,,,,113.7,3511417,66367,2026-09-16T18:23:11+00:00,2026-09-16T20:16:52+00:00,0-3,Linux-x86_64-docker
var5,pi,glm-5.3,2,True,runs,scored,0.739022200268,0.7284920105891816,0.714770751736,0.7374,-0.0016,False,,,,False,,,0.739022200268,0.0,40,37,0,3,False,False,False,False,0,False,139,2,6369.8,166.3,6993.3,0,ok,True,,,,51.4,5445052,60307,2026-09-16T18:23:11+00:00,2026-09-16T19:14:36+00:00,12-15,Linux-x86_64-docker
var5,pi,glm-5.3,3,True,runs,scored,0.7559560714159999,0.7447536817914558,0.714770751736,0.756,0.0,False,,,,False,,,0.7559560714159999,0.0,18,16,0,2,False,False,False,False,0,False,742,601,3586.7,13667.6,17764.9,0,ok,True,,,,106.5,6865904,65269,2026-09-16T20:20:10+00:00,2026-09-16T22:06:43+00:00,0-3,Linux-x86_64-docker
var5,pi,glm-5.3,4,True,runs,scored,0.7414888022399999,0.7324014314370789,0.714770751736,0.741,-0.0005,False,,,,True,groupby,"63: for k, idx in ks.groupby(ks).groups.items():",0.7414888022399999,0.0,22,19,2,1,False,False,False,False,0,False,898,635,6571.1,10730.1,17731.7,0,ok,True,,,,130.0,6507448,91080,2026-09-16T21:11:13+00:00,2026-09-16T23:21:13+00:00,4-7,Linux-x86_64-docker
